@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt=  0.000000  | lt=  0.000000 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}

{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.998688  | lt= 64.998688 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.77620535025692E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.999023  | lt= 64.999023 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 0.0, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.999207  | lt= 64.999207 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 0.0, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.999695  | lt= 64.999695 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.999756  | lt= 64.999756 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 0.0, 0.0, 0.0, 0.0, 7.776333135658263E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0}
@gt= 64.999786  | lt= 64.999786 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}

@gt= 64.999786  | lt= 64.999786 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 0.0, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 0.0, 0.0, 0.0, 7.776333135658263E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 7.776336786669732E-5}

{0.0, 0.0, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 0.0, 0.0, 0.0, 7.776333135658263E-5, 0.0, 0.0, 0.0, 0.0, 0.0, 7.776336786669732E-5}
@gt= 64.999847  | lt= 64.999847 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 0.0, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 0.0, 0.0, 0.0, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 0.0, 0.0, 0.0, 7.776336786669732E-5}
@gt= 65.000061  | lt= 65.000061 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 0.0, 0.0, 0.0, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 0.0, 0.0, 0.0, 7.776336786669732E-5}
@gt= 65.000275  | lt= 65.000275 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 0.0, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 0.0, 0.0, 0.0, 7.776336786669732E-5}
@gt= 65.000366  | lt= 65.000366 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}

@gt= 65.000366  | lt= 65.000366 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}
{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 7.776406155887602E-5, 0.0, 0.0, 7.776336786669732E-5}

{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 7.776406155887602E-5, 0.0, 0.0, 7.776336786669732E-5}
@gt= 65.000488  | lt= 65.000488 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 0.0, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.000519  | lt= 65.000519 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 0.0, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.000549  | lt= 65.000549 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 7.776428061956405E-5, 7.776245511383057E-5, 0.0, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.000671  | lt= 65.000671 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{0.0, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.000793  | lt= 65.000793 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 0.0, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.000885  | lt= 65.000885 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 0.0, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.001038  | lt= 65.001038 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 0.0, 7.776420759933472E-5, 7.776336786669732E-5}
@gt= 65.001190  | lt= 65.001190 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 7.77620535025692E-5, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.997375  | lt=130.997375 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 1.290747503116894E-4, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.997375  | lt=130.997375 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 7.776245511383057E-5, 7.776442666002274E-5, 1.290747503116894E-4, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.998047  | lt=130.998047 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.998047  | lt=130.998047 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 7.776267417451857E-5, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.998383  | lt=130.998383 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 1.290783599551392E-4, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.998383  | lt=130.998383 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 7.77632583363533E-5, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 1.290783599551392E-4, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.999390  | lt=130.999390 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 1.290819330884743E-4, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 1.290783599551392E-4, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.999390  | lt=130.999390 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


{7.776457270048141E-5, 7.776369645772935E-5, 1.290819330884743E-4, 7.776468223082543E-5, 7.776428061956405E-5, 1.290771445706177E-4, 7.776442666002274E-5, 1.290747503116894E-4, 1.290783599551392E-4, 7.776336786669732E-5, 7.776395202853203E-5, 7.776486478139878E-5, 7.776406155887602E-5, 7.776333135658263E-5, 7.776344088692665E-5, 7.776424410944938E-5, 7.776406155887602E-5, 7.776504733197212E-5, 7.776420759933472E-5, 7.776336786669732E-5}
@gt=130.999481  | lt=130.999481 | input={0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18}


